Wall time,Step,Value
1741856828.4396458,58,0.186418354511261
1741856876.646132,59,0.18442881107330322
1741856924.762262,60,0.18319661915302277
1741856973.0801244,61,0.1825733780860901
1741857021.9923327,62,0.18254590034484863
1741857070.1370656,63,0.18281172215938568
1741857118.8684413,64,0.18271714448928833
1741857166.8249297,65,0.18464232981204987
1741857215.0559945,66,0.1867469698190689
1741857264.5741122,67,0.18961846828460693
1741857314.4268758,68,0.19265028834342957
1741857363.8648567,69,0.19304361939430237
1741857413.5348413,70,0.19311749935150146
1741857463.2509568,71,0.190724179148674
1741857513.5510917,72,0.18962658941745758
1741857563.5906112,73,0.18660613894462585
1741857611.97023,74,0.18383227288722992
1741857661.5757442,75,0.18093350529670715
1741857711.3594606,76,0.17931559681892395
1741857761.2371542,77,0.17765213549137115
1741857808.741099,78,0.17704597115516663
1741857858.3347304,79,0.176912322640419
1741857907.9379158,80,0.17690090835094452
1741857957.4708323,81,0.17681476473808289
1741858007.494587,82,0.17739062011241913
1741858058.0330071,83,0.1783808022737503
1741858107.431258,84,0.18069416284561157
1741858157.0430791,85,0.18328307569026947
1741858206.677552,86,0.18605424463748932
1741858257.0875192,87,0.18585872650146484
1741858307.3485606,88,0.18509037792682648
1741858357.0391357,89,0.18500949442386627
1741858406.9409702,90,0.1828519105911255
1741858456.5265946,91,0.18203088641166687
1741858506.8508914,92,0.1788952797651291
1741858556.9223292,93,0.17764416337013245
1741858607.0446186,94,0.17620570957660675
1741858656.2037218,95,0.17446482181549072
1741858706.3769245,96,0.1744663417339325
1741858756.4043272,97,0.17420679330825806
1741858805.8225775,98,0.17420408129692078
1741858855.6170645,99,0.17407454550266266
1741858905.2283576,100,0.17476418614387512
1741858954.2428849,101,0.17548269033432007
1741859002.8047876,102,0.17812401056289673
1741859052.0912325,103,0.17983978986740112
1741859101.864192,104,0.18191449344158173
1741859151.5111926,105,0.18242020905017853
1741859201.1029918,106,0.18282628059387207
1741859250.6606677,107,0.18156643211841583
1741859300.266553,108,0.1798209249973297
1741859349.5998678,109,0.1786356121301651
1741859398.9762685,110,0.17787538468837738
1741859448.8256972,111,0.17468254268169403
1741859498.2057161,112,0.17402908205986023
1741859547.2080758,113,0.17313803732395172
1741859596.0123603,114,0.17289836704730988
1741859644.9336216,115,0.17297883331775665
1741859694.7075934,116,0.17295318841934204
1741859744.2939017,117,0.1729671061038971
1741859793.4270234,118,0.17369356751441956
1741859843.6374924,119,0.17472927272319794
1741859893.7847216,120,0.17597486078739166
1741859942.8426046,121,0.17898765206336975
1741859992.3342035,122,0.17928680777549744
1741860042.0702732,123,0.18059729039669037
1741860091.2776415,124,0.18046562373638153
1741860141.0609004,125,0.1791139394044876
1741860190.5336688,126,0.17774344980716705
1741860240.373759,127,0.1770922988653183
1741860289.5439599,128,0.1752123087644577
1741860339.0638826,129,0.17434541881084442
1741860388.849592,130,0.17294728755950928
1741860437.6469262,131,0.1723901629447937
1741860487.4382792,132,0.17244881391525269
1741860536.4729865,133,0.17241688072681427
1741860584.2085414,134,0.17270131409168243
1741860633.105989,135,0.17200657725334167
1741860682.9801369,136,0.17258739471435547
1741860731.984492,137,0.1739736646413803
1741860781.275394,138,0.17500419914722443
1741860831.1330767,139,0.1770140528678894
1741860880.7829752,140,0.17793449759483337
1741860929.2748203,141,0.17881424725055695
1741860979.4235537,142,0.17745016515254974
1741861028.6301906,143,0.17693625390529633
1741861078.327774,144,0.1763409674167633
1741861128.009187,145,0.1750497817993164
1741861177.348407,146,0.1738511025905609
1741861225.1276233,147,0.17291857302188873
1741861272.6024313,148,0.1723310798406601
1741861320.2022612,149,0.1721222698688507
1741861369.250031,150,0.17203401029109955
1741861418.8911655,151,0.17224842309951782
1741861467.3831253,152,0.17239773273468018
1741861516.7474997,153,0.17251521348953247
1741861564.859967,154,0.1724843680858612
1741861612.9665558,155,0.17316937446594238
1741861660.7363675,156,0.17501354217529297
1741861708.423855,157,0.1771240085363388
